customer_id,product_desc,ranking
445096,Quilmes Bajo Cero-1 Lts-Bottle-RET,4
445116,Brahma-1/2 Lts-Cans,1
445116,Quilmes Clasica-1/2 Lts-Cans,2
445116,Quilmes Stout-1 Lts-Bottle-RET,3
445116,Brahma Dorada-1/2 Lts-Cans,4
446285,Andes Origen Fresquita-1/2 Lts-Cans,1
446285,Stella Artois Blanche-1/2 Lts-Cans,2
446285,Patagonia Vera Ipa-1/2 Lts-Cans,3
446285,Patagonia Travesia-1/2 Lts-Cans,4
446285,Andes Origen Rubia-1/2 Lts-Cans,5
446285,Patagonia Amber Lager-1/2 Lts-Cans,6
451797,Brahma Dorada-1/2 Lts-Cans,1
451797,Stella Artois Blanche-1/2 Lts-Cans,2
451797,Corona-1/2 Lts-Cans,3
451797,Brahma Dorada-3/4 Lts-Bottle-OW,4
451797,Michelob Ultra-1/2 Lts-Cans,5
451797,Stella artois-3/4 Lts-Bottle-OW,6
451797,Corona-3/4 Lts-Bottle-OW,7
451797,Temple Scottish-1/2 Lts-Cans,8
451797,Stella artois-1 Lts-Bottle-RET,9
451797,Quilmes Clasica-1/2 Lts-Cans,10
451797,Andes Origen Roja-1 Lts-Bottle-RET,11
451797,Andes Origen IPA-1 Lts-Bottle-RET,12
452527,Andes Origen Fresquita-1/2 Lts-Cans,1
452527,Corona-1/2 Lts-Cans,2
452527,Brahma Dorada-1/2 Lts-Cans,3
452527,Corona-3/4 Lts-Bottle-OW,4
452527,Quilmes Clasica-1 Lts-Bottle-RET,5
452527,Brahma-1/2 Lts-Cans,6
455850,Brahma Dorada-1/2 Lts-Cans,1
455850,Corona-1/2 Lts-Cans,2
455850,Stella Artois Blanche-1/2 Lts-Cans,3
455850,Michelob Ultra-1/2 Lts-Cans,4
455850,Corona-1/3 Lts-Bottle-OW,5
455850,Stella artois-3/4 Lts-Bottle-OW,6
455850,Quilmes Clasica-1/3 Lts-Bottle-RET,7
455850,Andes Origen Rubia-1/2 Lts-Cans,8
455850,Andes Origen Roja-1/2 Lts-Cans,9
455850,Stella artois-1/4 Lts-Cans,10
455850,Patagonia Bohemian Pilsener-1/2 Lts-Cans,11
455850,Quilmes Stout-1/3 Lts-Bottle-RET,12
461567,Stella Artois Blanche-1/2 Lts-Cans,1
461567,Brahma-1 Lts-Bottle-RET,2
461567,Brahma-1/2 Lts-Cans,3
685084,Corona-1/4 Lts-Cans,1
685084,Andes Origen Roja-20 Lts-Barrel,2
695929,Brahma-1/2 Lts-Cans,1
695929,Quilmes Clasica-1/2 Lts-Cans,2
91278,Brahma-1/2 Lts-Cans,1
91278,Quilmes Clasica-1/2 Lts-Cans,2
93257,Budweiser-1/2 Lts-Cans,1
93257,Brahma-1/2 Lts-Cans,2
176851,Brahma Dorada-1/2 Lts-Cans,1
176851,Brahma-1 Lts-Bottle-RET,2
176851,Patagonia Vera Ipa-1/2 Lts-Cans,3
176851,Corona-1/4 Lts-Cans,4
304832,Brahma Dorada-1/2 Lts-Cans,1
304832,Quilmes Bajo Cero-1 Lts-Bottle-RET,2
304832,Stella artois-1 Lts-Bottle-RET,3
304832,Andes Origen Fresquita-1/2 Lts-Cans,4
336567,Budweiser-1/2 Lts-Cans,1
336567,Temple Cosmica-20 Lts-Barrel,2
336567,Brahma-1/3 Lts-Bottle-OW,3
336567,Goose Island Hazy-1/2 Lts-Cans,4
336567,Brahma-1/3 Lts-Bottle-RET,5
336999,Andes Origen Rubia-1/2 Lts-Cans,1
336999,Corona-1/2 Lts-Cans,2
336999,Stella artois-1/2 Lts-Cans,3
336999,Budweiser-3/4 Lts-Bottle-OW,4
336999,Stella Artois Blanche-1/2 Lts-Cans,5
336999,Brahma Dorada-1/2 Lts-Cans,6
336999,Brahma-1 Lts-Bottle-RET,7
336999,1890-1 Lts-Bottle-RET,8
336999,Patagonia 24.7-1/2 Lts-Cans,9
336999,Patagonia Amber Lager-3/4 Lts-Bottle-OW,10
358359,Andes Origen Fresquita-1/2 Lts-Cans,1
358359,Brahma Dorada-3/4 Lts-Bottle-OW,2
358359,Brahma-1/2 Lts-Cans,3
358359,Brahma Dorada-1/2 Lts-Cans,4
358359,Michelob Ultra-1/2 Lts-Cans,5
358359,Stella Artois Blanche-1/2 Lts-Cans,6
365662,Brahma-1 Lts-Bottle-RET,1
365662,Brahma Dorada-3/4 Lts-Bottle-OW,2
365662,Brahma-1/2 Lts-Cans,3
365662,Stella artois-1/2 Lts-Cans,4
386442,Brahma Dorada-1/2 Lts-Cans,1
386442,Andes Origen Roja-1/2 Lts-Cans,2
386442,Brahma-1/2 Lts-Cans,3
386442,Quilmes Clasica-1 Lts-Bottle-RET,4
386442,Stella artois-1/2 Lts-Cans,5
386442,Quilmes Clasica-1/3 Lts-Bottle-RET,6
386442,Stella artois-1 Lts-Bottle-RET,7
386442,Andes Origen Rubia-1 Lts-Bottle-RET,8
386442,Budweiser-3/4 Lts-Bottle-OW,9
397744,Brahma-1/2 Lts-Cans,1
397744,Budweiser-1/2 Lts-Cans,2
397744,1890-1/2 Lts-Cans,3
397744,Quilmes Clasica-1/2 Lts-Cans,4
405605,Corona-1/2 Lts-Cans,1
405605,Brahma Dorada-1/2 Lts-Cans,2
405605,Andes Origen Fresquita-1/2 Lts-Cans,3
426409,Stella Artois Blanche-1/2 Lts-Cans,1
426409,Brahma Dorada-1/2 Lts-Cans,2
426409,Brahma Dorada-1 Lts-Bottle-RET,3
428146,Brahma-1/2 Lts-Cans,1
428146,Brahma Dorada-1/2 Lts-Cans,2
428146,Corona-3/4 Lts-Bottle-OW,3
428445,Brahma-1/2 Lts-Cans,1
428445,Quilmes Clasica-1/2 Lts-Cans,2
428445,Budweiser-1/2 Lts-Cans,3
430287,Budweiser-1/2 Lts-Cans,1
430287,Budweiser-1 Lts-Bottle-RET,2
430287,Quilmes Clasica-1/2 Lts-Cans,3
430287,Brahma-1 Lts-Bottle-RET,4
430300,Quilmes Ipa-1 Lts-Bottle-OW,1
430300,Brahma-1 Lts-Bottle-RET,2
430300,Quilmes Ipa-1/2 Lts-Cans,3
430300,Patagonia Amber Lager-3/4 Lts-Bottle-OW,4
430300,Patagonia 24.7-3/4 Lts-Bottle-OW,5
430300,Patagonia Vera Ipa-3/4 Lts-Bottle-OW,6
430300,Brahma Dorada-1/2 Lts-Cans,7
430300,Patagonia Weisse-3/4 Lts-Bottle-OW,8
430300,Quilmes Clasica-1 Lts-Bottle-RET,9
430300,Patagonia Hoppy Lager-3/4 Lts-Bottle-OW,10
434055,Andes Origen Negra-1/2 Lts-Cans,1
434055,Brahma-1/2 Lts-Cans,2
434055,Brahma Dorada-1/2 Lts-Cans,3
434055,Budweiser-1/2 Lts-Cans,4
434055,Corona-1/2 Lts-Cans,5
434055,Quilmes Clasica-1 Lts-Bottle-RET,6
434055,Stella Artois Blanche-1/2 Lts-Cans,7
434055,Corona-3/4 Lts-Bottle-OW,8
434055,Quilmes Bajo Cero-1 Lts-Bottle-RET,9
435257,Andes Origen Fresquita-1/2 Lts-Cans,1
435257,Brahma-1/2 Lts-Cans,2
435257,Brahma-1 Lts-Bottle-RET,3
438366,Corona-1/2 Lts-Cans,1
438366,Stella Artois Blanche-1/2 Lts-Cans,2
438366,Brahma Dorada-1/2 Lts-Cans,3
438366,Andes Origen IPA-1/2 Lts-Cans,4
438366,Quilmes Clasica-1/2 Lts-Cans,5
438366,Brahma-1/2 Lts-Cans,6
438366,Stella artois Noire-1/2 Lts-Cans,7
439936,Andes Origen Negra-1/2 Lts-Cans,1
439936,Brahma-1 Lts-Bottle-RET,2
443016,Andes Origen IPA Roja-1/2 Lts-Cans,1
443016,Stella artois Noire-1/2 Lts-Cans,2
443016,Brahma-1/2 Lts-Cans,3
448124,Brahma Dorada-1/2 Lts-Cans,1
448124,Corona-1/2 Lts-Cans,2
448124,Stella Artois Blanche-1/2 Lts-Cans,3
448124,Michelob Ultra-1/2 Lts-Cans,4
448124,Brahma-1/2 Lts-Cans,5
448124,Budweiser-1 Lts-Bottle-RET,6
449255,Quilmes Bajo Cero-1 Lts-Bottle-RET,1
449255,Quilmes Clasica-1/3 Lts-Bottle-RET,2
450760,Andes Origen Fresquita-1/2 Lts-Cans,1
450760,Corona-1/2 Lts-Cans,2
450760,Stella Artois Blanche-1/2 Lts-Cans,3
450760,Andes Origen Fresquita-1 Lts-Bottle-RET,4
451413,Brahma Dorada-1/2 Lts-Cans,1
451413,Corona-3/4 Lts-Bottle-OW,2
451413,Patagonia Amber Lager-3/4 Lts-Bottle-OW,3
451413,Budweiser-1/3 Lts-Bottle-RET,4
451413,Patagonia Amber Lager-1/2 Lts-Cans,5
451413,Patagonia Bohemian Pilsener-1/2 Lts-Cans,6
451413,Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,7
451413,Patagonia Weisse-1/2 Lts-Cans,8
451413,Andes Origen Negra-1/2 Lts-Cans,9
459920,Brahma-1/2 Lts-Cans,1
459920,Brahma Dorada-1/2 Lts-Cans,2
459920,Brahma-1 Lts-Bottle-RET,3
459920,Andes Origen Roja-1 Lts-Bottle-RET,4
459920,Andes Origen Rubia-1/2 Lts-Cans,5
459920,Stella artois-1/2 Lts-Cans,6
464020,Stella artois-1/2 Lts-Cans,1
464020,Andes Origen Rubia-1/2 Lts-Cans,2
464020,Andes Origen IPA-1/2 Lts-Cans,3
464020,Budweiser-1/2 Lts-Cans,4
464020,Quilmes Stout-1/2 Lts-Cans,5
466423,Andes Origen Fresquita-1/2 Lts-Cans,1
466423,Stella artois-1/2 Lts-Cans,2
682985,Budweiser-1 Lts-Bottle-RET,1
682985,Andes Origen Fresquita-1/2 Lts-Cans,2
682985,Quilmes Clasica-1/3 Lts-Bottle-RET,3
691401,Stella artois-1 Lts-Bottle-RET,1
691401,Goose Island-1/2 Lts-Cans,2
691401,Quilmes Clasica-1/2 Lts-Cans,3
157830,Stella artois-1/3 Lts-Cans,1
157830,Stella artois Noire-1/4 Lts-Cans,2
178262,Quilmes Clasica-1 Lts-Bottle-RET,1
178262,Temple Scottish-1/2 Lts-Cans,2
179353,Brahma Dorada-1 Lts-Bottle-RET,1
179353,Brahma Dorada-1/2 Lts-Cans,2
179353,Budweiser-1/2 Lts-Cans,3
316445,Brahma-1/2 Lts-Cans,1
316445,Brahma-1 Lts-Bottle-RET,2
316445,Quilmes Bajo Cero-1 Lts-Bottle-RET,3
316445,Stella artois-1/2 Lts-Cans,4
316445,Quilmes Clasica-1/3 Lts-Bottle-RET,5
372409,Brahma-1/2 Lts-Cans,1
372409,Budweiser-1 Lts-Bottle-RET,2
372409,Brahma Dorada-1/2 Lts-Cans,3
372409,Stella artois Noire-1/2 Lts-Cans,4
372409,Andes Origen Roja-1/2 Lts-Cans,5
380559,Brahma Dorada-3/4 Lts-Bottle-OW,1
380559,Stella Artois Blanche-1/2 Lts-Cans,2
380559,Quilmes Ipa-1/2 Lts-Cans,3
380559,Patagonia Amber Lager-1 Lts-Bottle-RET,4
380559,Quilmes Ipa-1 Lts-Bottle-OW,5
380559,Michelob Ultra-1/2 Lts-Cans,6
380559,Patagonia Bohemian Pilsener-1 Lts-Bottle-RET,7
380559,Budweiser-1/3 Lts-Bottle-RET,8
380559,Andes Origen IPA-1 Lts-Bottle-RET,9
380559,Brahma-1/3 Lts-Bottle-RET,10
380559,Andes Origen Roja-1 Lts-Bottle-RET,11
380559,Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,12
394739,Corona-1/2 Lts-Cans,1
394739,Brahma-1/2 Lts-Cans,2
394739,Corona-3/4 Lts-Bottle-OW,3
394739,Budweiser-1/2 Lts-Cans,4
396492,Brahma-1 Lts-Bottle-RET,1
396492,Brahma-1/2 Lts-Cans,2
413257,Stella Artois Blanche-1/2 Lts-Cans,1
413257,Patagonia Amber Lager-1 Lts-Bottle-RET,2
413257,Quilmes Clasica-1/2 Lts-Cans,3
413257,Corona-3/4 Lts-Bottle-OW,4
413257,Andes Origen Fresquita-1/2 Lts-Cans,5
413257,Michelob Ultra-1/2 Lts-Cans,6
413257,Stella artois-1 Lts-Bottle-RET,7
413257,Budweiser-1/3 Lts-Bottle-RET,8
428643,Corona-1/2 Lts-Cans,1
428643,Stella Artois Blanche-1/2 Lts-Cans,2
428643,Patagonia Amber Lager-1 Lts-Bottle-RET,3
428643,Patagonia Bohemian Pilsener-1 Lts-Bottle-RET,4
428643,Budweiser-1/3 Lts-Bottle-RET,5
428643,Stella artois-1/2 Lts-Cans,6
428643,Patagonia Vera Ipa-3/4 Lts-Bottle-OW,7
428643,Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,8
428643,Andes Origen Roja-1 Lts-Bottle-RET,9
428643,Andes Origen Rubia-1 Lts-Bottle-RET,10
436892,Brahma Dorada-1/2 Lts-Cans,1
436892,Andes Origen IPA-1/2 Lts-Cans,2
436892,Budweiser-3/4 Lts-Bottle-OW,3
436892,Stella artois-1/2 Lts-Cans,4
436892,Corona-1/3 Lts-Bottle-OW,5
437602,Brahma Dorada-1/2 Lts-Cans,1
437602,Quilmes Bajo Cero-1 Lts-Bottle-RET,2
437602,Stella artois-1/2 Lts-Cans,3
437602,Andes Origen IPA Roja-1/2 Lts-Cans,4
437602,Quilmes Clasica-1 Lts-Bottle-RET,5
444427,Brahma Dorada-1/2 Lts-Cans,1
444427,Brahma-1 Lts-Bottle-RET,2
444427,Stella artois-1/2 Lts-Cans,3
444427,Stella Artois Blanche-1/2 Lts-Cans,4
444427,Corona-3/4 Lts-Bottle-OW,5
444427,Quilmes Stout-1/3 Lts-Bottle-RET,6
444427,Andes Origen Rubia-1 Lts-Bottle-RET,7
444427,Andes Origen IPA-1 Lts-Bottle-RET,8
444427,Corona-1/3 Lts-Bottle-OW,9
444427,Patagonia Amber Lager-3/4 Lts-Bottle-OW,10
445624,Stella artois-1 Lts-Bottle-RET,1
445624,Corona-1/3 Lts-Bottle-OW,2
445624,Quilmes Bajo Cero-1 Lts-Bottle-RET,3
445624,Quilmes Clasica-1/2 Lts-Cans,4
448551,Andes Origen Fresquita-1/2 Lts-Cans,1
448551,Stella Artois Blanche-1/2 Lts-Cans,2
448551,Brahma Dorada-1/2 Lts-Cans,3
448551,Corona-1/3 Lts-Bottle-OW,4
448551,Andes Origen Rubia-1/2 Lts-Cans,5
448634,Brahma-1/3 Lts-Bottle-RET,1
448634,Brahma Dorada-1/2 Lts-Cans,2
448634,Brahma-1/2 Lts-Cans,3
448634,Brahma-1 Lts-Bottle-RET,4
448635,Corona-1/2 Lts-Cans,1
448635,Quilmes Clasica-1/2 Lts-Cans,2
448635,Budweiser-1/3 Lts-Bottle-RET,3
448635,Quilmes Bajo Cero-1 Lts-Bottle-RET,4
448635,Brahma-1/2 Lts-Cans,5
450754,Corona-1/2 Lts-Cans,1
450754,Corona-1/3 Lts-Bottle-OW,2
455043,Stella artois-1/2 Lts-Cans,1
455043,Quilmes Clasica-1/2 Lts-Cans,2
455043,Stella Artois Blanche-1/2 Lts-Cans,3
455043,Andes Origen Rubia-1/2 Lts-Cans,4
455509,Brahma-1/2 Lts-Cans,1
455509,Quilmes Clasica-1/3 Lts-Cans,2
455509,Brahma-1 Lts-Bottle-RET,3
455509,Quilmes Clasica-1/2 Lts-Cans,4
455509,Quilmes Clasica-1 Lts-Bottle-RET,5
456733,Brahma Dorada-1/2 Lts-Cans,1
456733,Budweiser-1/3 Lts-Bottle-RET,2
456733,Stella artois-1 Lts-Bottle-RET,3
456733,Andes Origen Roja-1/2 Lts-Cans,4
456733,Andes Origen Rubia-1/2 Lts-Cans,5
456733,Stella artois-1/2 Lts-Cans,6
456733,Patagonia Amber Lager-1/2 Lts-Cans,7
456733,1890-1 Lts-Bottle-RET,8
463513,Corona-1/2 Lts-Cans,1
463513,Andes Origen Roja-1/2 Lts-Cans,2
463513,Andes Origen Rubia-1/2 Lts-Cans,3
465679,Andes Origen Fresquita-1/2 Lts-Cans,1
465679,Brahma-1 Lts-Bottle-RET,2
465679,Quilmes Clasica-1 Lts-Bottle-RET,3
468299,Stella artois-1/2 Lts-Cans,1
468299,Brahma-1 Lts-Bottle-RET,2
468299,Brahma-1/2 Lts-Cans,3
468299,Patagonia Amber Lager-20 Lts-Barrel,4
468299,1890-1 Lts-Bottle-RET,5
468299,Quilmes Clasica-1/2 Lts-Cans,6
684034,Stella Artois Blanche-1/2 Lts-Cans,1
684034,Andes Origen Fresquita-1/2 Lts-Cans,2
684034,Corona-1/2 Lts-Cans,3
684034,Brahma-1 Lts-Bottle-RET,4
684096,Brahma-1/2 Lts-Cans,1
684096,Quilmes Clasica-1 Lts-Bottle-RET,2
92181,Budweiser-1 Lts-Bottle-RET,1
92181,Budweiser-1/3 Lts-Bottle-RET,2
92181,Brahma-1 Lts-Bottle-RET,3
139437,Corona-1/2 Lts-Cans,1
139437,Brahma Dorada-1/2 Lts-Cans,2
139437,Andes Origen Roja-1/2 Lts-Cans,3
139437,Stella artois-1 Lts-Bottle-RET,4
139437,Quilmes Clasica-1 Lts-Bottle-RET,5
139437,Andes Origen IPA-1/2 Lts-Cans,6
139437,Andes Origen Negra-1/2 Lts-Cans,7
140053,Corona-1/2 Lts-Cans,1
140053,Brahma Dorada-1/2 Lts-Cans,2
140053,Stella Artois Blanche-1/2 Lts-Cans,3
140053,Brahma-1/2 Lts-Cans,4
140053,Quilmes Clasica-1/2 Lts-Cans,5
188375,Brahma Dorada-1/2 Lts-Cans,1
188375,Brahma-1 Lts-Bottle-RET,2
188375,Quilmes Bajo Cero-1 Lts-Bottle-RET,3
188375,Budweiser-1/3 Lts-Bottle-RET,4
188375,Stella artois-1 Lts-Bottle-RET,5
188375,Brahma-1/2 Lts-Cans,6
188375,Brahma-1/3 Lts-Bottle-RET,7
188375,Budweiser-1 Lts-Bottle-RET,8
188375,Andes Origen IPA-1/3 Lts-Bottle-RET,9
324643,Brahma-1.2 Lts-Bottle-RET,1
324643,Patagonia Amber Lager-1/3 Lts-Bottle-OW,2
335090,Brahma-1/3 Lts-Bottle-RET,1
335090,Andes-1/2 Lts-Cans,2
335090,Andes Origen Roja-20 Lts-Barrel,3
359260,Stella artois-1 Lts-Bottle-RET,1
359260,1890-1/2 Lts-Cans,2
359260,Brahma-1/2 Lts-Cans,3
366158,Brahma Dorada-3/4 Lts-Bottle-OW,1
366158,Andes Origen Fresquita-1/2 Lts-Cans,2
366158,Andes Origen Fresquita-1 Lts-Bottle-RET,3
366158,Michelob Ultra-1/2 Lts-Cans,4
366158,Quilmes Ipa-1 Lts-Bottle-OW,5
366158,Corona-1/2 Lts-Cans,6
366158,Stella Artois Blanche-1 Lts-Bottle-RET,7
366158,Budweiser-1 Lts-Bottle-RET,8
366158,Corona-1/3 Lts-Bottle-OW,9
366158,Brahma-1 Lts-Bottle-RET,10
366158,Andes Origen IPA-1/3 Lts-Bottle-RET,11
366158,Andes Origen IPA-1/2 Lts-Cans,12
372145,Brahma-1 Lts-Bottle-RET,1
372145,Brahma Dorada-1/2 Lts-Cans,2
379091,Brahma Dorada-1/2 Lts-Cans,1
379091,Corona-1/2 Lts-Cans,2
379091,Andes Origen Fresquita-1/2 Lts-Cans,3
379091,Stella Artois Blanche-1/2 Lts-Cans,4
379091,Quilmes 0.0-1/2 Lts-Cans,5
379091,Michelob Ultra-1/2 Lts-Cans,6
379091,Stella artois-1 Lts-Bottle-RET,7
379091,Brahma-1/3 Lts-Bottle-RET,8
388896,Brahma Dorada-1/2 Lts-Cans,1
388896,Corona-1/2 Lts-Cans,2
388896,Quilmes Ipa-1 Lts-Bottle-OW,3
388896,Corona-3/4 Lts-Bottle-OW,4
388896,Budweiser-1 Lts-Bottle-RET,5
388896,Patagonia Amber Lager-1/2 Lts-Cans,6
388896,Patagonia Weisse-3/4 Lts-Bottle-OW,7
418686,Quilmes Clasica-1 Lts-Bottle-RET,1
418686,Brahma-1/3 Lts-Bottle-RET,2
418686,Andes Origen Roja-1 Lts-Bottle-RET,3
418686,Andes Origen Rubia-1/2 Lts-Cans,4
418686,Stella artois-1 Lts-Bottle-RET,5
418686,Andes Origen Roja-1/3 Lts-Bottle-RET,6
418686,Quilmes Bajo Cero-1 Lts-Bottle-RET,7
418686,Quilmes Stout-1 Lts-Bottle-RET,8
418686,1890-1/2 Lts-Cans,9
418686,Stella artois-20 Lts-Barrel,10
434905,Corona-1/2 Lts-Cans,1
434905,Brahma Dorada-3/4 Lts-Bottle-OW,2
434905,Stella Artois Blanche-1/2 Lts-Cans,3
434905,Brahma Dorada-1 Lts-Bottle-RET,4
434905,Michelob Ultra-1/2 Lts-Cans,5
434905,Quilmes Clasica-1 Lts-Bottle-RET,6
434905,Corona-3/4 Lts-Bottle-OW,7
434905,Stella artois Noire-1/3 Lts-Bottle-OW,8
434905,1890-1 Lts-Bottle-RET,9
441029,Brahma Dorada-1/2 Lts-Cans,1
441029,Andes Origen Fresquita-1/2 Lts-Cans,2
441029,Stella artois-1/2 Lts-Cans,3
441029,Brahma Dorada-3/4 Lts-Bottle-OW,4
441029,Budweiser-1/2 Lts-Cans,5
441029,Michelob Ultra-1/2 Lts-Cans,6
441029,Brahma-1/3 Lts-Bottle-RET,7
441029,Quilmes Clasica-1/2 Lts-Cans,8
441029,Andes Origen IPA Roja-1/2 Lts-Cans,9
441029,Corona-1/3 Lts-Bottle-OW,10
441029,Quilmes Clasica-1/3 Lts-Bottle-RET,11
441029,Patagonia Bohemian Pilsener-1/2 Lts-Cans,12
441509,Brahma-1/2 Lts-Cans,1
441509,Brahma-1 Lts-Bottle-RET,2
441509,Brahma Dorada-1/2 Lts-Cans,3
441821,Brahma Dorada-1/2 Lts-Cans,1
441821,Andes Origen IPA-1/2 Lts-Cans,2
444466,Brahma Dorada-1/2 Lts-Cans,1
444466,Corona-1/2 Lts-Cans,2
444466,Brahma-1/2 Lts-Cans,3
444466,Brahma-1 Lts-Bottle-RET,4
450644,Andes Origen Rubia-1/2 Lts-Cans,1
450644,Budweiser-1/2 Lts-Cans,2
450644,Quilmes Clasica-1 Lts-Bottle-RET,3
450644,Patagonia Amber Lager-1/2 Lts-Cans,4
450644,Andes Origen Fresquita-1/2 Lts-Cans,5
450644,Brahma Dorada-1/2 Lts-Cans,6
455921,Brahma Dorada-3/4 Lts-Bottle-OW,1
455921,Quilmes Stout-1/3 Lts-Bottle-RET,2
455921,1890-1/2 Lts-Cans,3
455921,Budweiser-1/2 Lts-Cans,4
455921,Andes Origen IPA-1/3 Lts-Bottle-RET,5
455921,Andes Origen Roja-1/3 Lts-Bottle-RET,6
455921,Corona-1/3 Lts-Bottle-OW,7
455921,Stella artois Noire-1/3 Lts-Bottle-OW,8
456041,Brahma Dorada-1/2 Lts-Cans,1
456041,Corona-1/2 Lts-Cans,2
456041,Stella Artois Blanche-1/2 Lts-Cans,3
456041,Andes Origen Roja-1/2 Lts-Cans,4
456041,Andes Origen Fresquita-1/2 Lts-Cans,5
456041,Brahma-1 Lts-Bottle-RET,6
456041,Quilmes Ipa-1/2 Lts-Cans,7
456041,Quilmes Clasica-1 Lts-Bottle-RET,8
456041,Stella artois-1 Lts-Bottle-RET,9
456741,Brahma-1/3 Lts-Bottle-RET,1
456741,Budweiser-1/3 Lts-Bottle-RET,2
456741,Quilmes Clasica-1/3 Lts-Bottle-RET,3
456741,Budweiser-1/2 Lts-Cans,4
456741,Quilmes Red Lager-1/2 Lts-Cans,5
460621,Corona-1/2 Lts-Cans,1
460621,Brahma-1/2 Lts-Cans,2
460621,Andes Origen Rubia-1/2 Lts-Cans,3
460621,Brahma-1/3 Lts-Bottle-RET,4
465748,Andes Origen Fresquita-1/2 Lts-Cans,1
465748,Stella artois-1/2 Lts-Cans,2
465748,Patagonia Weisse-1/2 Lts-Cans,3
465748,Budweiser-1/2 Lts-Cans,4
466330,Stella artois-1/2 Lts-Cans,1
466330,Budweiser-1/2 Lts-Cans,2
466330,Quilmes Clasica-1 Lts-Bottle-RET,3
466330,Patagonia 24.7-1/2 Lts-Cans,4
466330,Corona-1/4 Lts-Cans,5
466330,Brahma-1 Lts-Bottle-RET,6
466330,Quilmes Clasica-1/2 Lts-Cans,7
466330,Corona-1/2 Lts-Cans,8
466330,Brahma-1/2 Lts-Cans,9
466330,Patagonia Bohemian Pilsener-1/2 Lts-Cans,10
466330,Andes Origen Rubia-1/2 Lts-Cans,11
466330,Stella artois-1 Lts-Bottle-RET,12
467299,Corona-1/2 Lts-Cans,1
467299,Quilmes Stout-1/2 Lts-Cans,2
467299,Quilmes Clasica-1/2 Lts-Cans,3
467299,Patagonia Amber Lager-1/2 Lts-Cans,4
467299,Brahma-1/2 Lts-Cans,5
467299,Andes Origen IPA-1/2 Lts-Cans,6
467299,Patagonia 24.7-1/2 Lts-Cans,7
467299,Stella artois-3/4 Lts-Bottle-OW,8
467299,Patagonia 24.7-3/4 Lts-Bottle-OW,9
467299,Andes Origen Negra-1/2 Lts-Cans,10
467299,Quilmes Clasica-1/3 Lts-Bottle-RET,11
467299,Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,12
468453,Brahma Dorada-1 Lts-Bottle-RET,1
468453,Quilmes Clasica-1 Lts-Bottle-RET,2
468453,Brahma-1/2 Lts-Cans,3
468453,Quilmes Bajo Cero-1 Lts-Bottle-RET,4
684800,Andes Origen Fresquita-1/2 Lts-Cans,1
684800,Stella Artois Blanche-1/2 Lts-Cans,2
684889,Brahma Dorada-1/2 Lts-Cans,1
684889,Quilmes 0.0-1/2 Lts-Cans,2
684889,Quilmes Ipa-1/2 Lts-Cans,3
684889,Stella artois-1/2 Lts-Cans,4
684889,Stella artois Noire-1/3 Lts-Bottle-OW,5
685687,Brahma Dorada-3/4 Lts-Bottle-OW,1
685687,Corona-1/2 Lts-Cans,2
178343,Andes Origen Fresquita-1/2 Lts-Cans,1
178343,Stella Artois Blanche-1/2 Lts-Cans,2
178343,Brahma Dorada-1/2 Lts-Cans,3
178343,Brahma Dorada-3/4 Lts-Bottle-OW,4
178343,Patagonia Amber Lager-1 Lts-Bottle-RET,5
178343,Brahma-1/2 Lts-Cans,6
178343,Quilmes Bajo Cero-1 Lts-Bottle-RET,7
178343,Corona-1/2 Lts-Cans,8
322607,Brahma Dorada-1/2 Lts-Cans,1
322607,Corona-1/2 Lts-Cans,2
322607,Quilmes Bajo Cero-1 Lts-Bottle-RET,3
322607,Quilmes Clasica-1 Lts-Bottle-RET,4
322607,Budweiser-1/2 Lts-Cans,5
322607,Brahma-1/3 Lts-Bottle-RET,6
328548,Brahma-1/2 Lts-Cans,1
328548,Andes Origen Fresquita-1/2 Lts-Cans,2
328548,Stella Artois Blanche-1/2 Lts-Cans,3
328548,Corona-1/2 Lts-Cans,4
328548,Brahma Dorada-3/4 Lts-Bottle-OW,5
328548,Brahma Dorada-1/2 Lts-Cans,6
328548,Quilmes Clasica-1/2 Lts-Cans,7
372413,Andes Origen IPA-1/2 Lts-Cans,1
372413,Andes Origen Fresquita-1/2 Lts-Cans,2
372413,Quilmes Clasica-1 Lts-Bottle-RET,3
372413,Budweiser-1 Lts-Bottle-RET,4
372413,Stella artois-1/2 Lts-Cans,5
396289,Brahma Dorada-1/2 Lts-Cans,1
396289,Andes Origen Fresquita-1/2 Lts-Cans,2
396289,Stella Artois Blanche-1/2 Lts-Cans,3
396289,Quilmes 0.0-1/2 Lts-Cans,4
396289,Stella artois-1/2 Lts-Cans,5
396289,Corona-1/3 Lts-Bottle-OW,6
396289,Budweiser-1/2 Lts-Cans,7
396289,Quilmes Clasica-1/2 Lts-Cans,8
396289,Corona-3/4 Lts-Bottle-OW,9
396289,1890-1/2 Lts-Cans,10
396289,Stella artois Noire-1/3 Lts-Bottle-OW,11
396289,Stella artois Noire-1/2 Lts-Cans,12
406950,Andes Origen Roja-1/2 Lts-Cans,1
